type,id,ntags,tagkey,tagvalue
node,3117722836,0,,
node,3117722837,0,,
node,3117722844,0,,
node,3117722845,0,,
node,3117722847,0,,
node,3117722848,0,,
node,3117722849,0,,
node,3117722850,0,,
node,3117722857,0,,
node,3117722858,0,,
node,3117722859,0,,
node,3117722862,0,,
node,3117722864,0,,
node,3117722868,0,,
node,3117722869,0,,
node,3117722873,0,,
node,3117722874,0,,
node,3117722879,0,,
node,3117722888,0,,
node,3117722889,0,,
node,3117722891,0,,
node,3117722892,0,,
node,3117722894,0,,
node,3117722895,0,,
node,3117722897,0,,
node,3117722898,0,,
node,3117901501,0,,
node,3117901502,0,,
node,3117901504,0,,
node,3117901506,0,,
node,3117901508,0,,
node,3117901509,0,,
node,3117901510,0,,
node,3117901511,0,,
node,3117901512,0,,
node,3117901513,0,,
node,3117901514,0,,
node,3117901515,0,,
node,3117901516,0,,
node,3117901517,0,,
node,3117901518,0,,
node,3117901519,0,,
node,3117901520,0,,
node,3117901521,0,,
node,3117901522,0,,
node,3117901523,0,,
node,3117901524,0,,
node,3117901525,0,,
node,3117901526,0,,
node,3117901527,0,,
node,3117901528,0,,
node,3117901629,0,,
node,3117901630,0,,
node,3117901631,0,,
node,3117901632,0,,
node,3117901633,0,,
node,3117901634,0,,
node,3117901635,0,,
node,3117901636,0,,
node,3117901637,0,,
node,3117901638,0,,
node,3117901639,0,,
node,3117901640,0,,
node,3117901641,0,,
node,3117901642,0,,
node,3117901643,0,,
node,3117901644,0,,
node,3117901645,0,,
node,3117901646,0,,
node,3117901647,0,,
node,3117901648,0,,
node,3117901649,0,,
node,3117901650,0,,
node,3117901651,0,,
node,3117901652,0,,
node,3117901653,0,,
node,3117901654,0,,
node,3117901655,0,,
node,3117901656,0,,
node,3117901657,0,,
node,3117901658,0,,
node,3117901659,0,,
node,3117901660,0,,
node,3117901661,0,,
node,3117901662,0,,
node,3117901663,0,,
node,3117901664,0,,
node,3117901665,0,,
node,3117901666,0,,
node,3117901667,0,,
node,3117901668,0,,
node,3117901669,0,,
node,3117901670,0,,
node,3117901671,0,,
node,3117901672,0,,
node,3117901673,0,,
node,3117901674,0,,
node,3117901675,0,,
node,3117901676,0,,
node,3117901677,0,,
node,3117901678,0,,
node,3117901679,0,,
node,3117901680,0,,
node,3117901681,0,,
node,3117901682,0,,
node,3117901683,0,,
node,3117901684,0,,
node,3117901685,0,,
node,3117901686,0,,
node,3117901687,0,,
node,3117901688,0,,
node,3117901689,0,,
node,3117901690,0,,
node,3117901691,0,,
node,3117901692,0,,
node,3117901693,0,,
node,3117901694,0,,
node,3117901695,0,,
node,3117901696,0,,
node,3117901697,0,,
node,3117901698,0,,
node,3117901699,0,,
node,3117901700,0,,
node,3117901701,0,,
node,3117901702,0,,
node,3117901703,0,,
node,3117904547,0,,
node,3117904548,0,,
node,3117904549,0,,
node,3117904550,0,,
node,3117904551,0,,
node,3117904552,0,,
node,3117904553,0,,
node,3117904554,0,,
node,3117904555,0,,
node,3117904556,0,,
node,3117904557,0,,
node,3117904558,0,,
node,3117904559,0,,
node,3117904560,0,,
node,3117904561,0,,
node,3117904562,0,,
node,3143631706,3,highway,bus_stop
node,3143631706,3,name,Toki Jeepney Stop
node,3143631706,3,network,Toki
node,3143631707,3,barrier,gate
node,3143631707,3,motor_vehicle,no
node,3143631707,3,noexit,yes
node,3143631708,0,,
node,3143631709,0,,
node,3143631710,0,,
node,3143631711,0,,
node,3143631712,0,,
node,3143631713,0,,
node,3143631714,0,,
node,3171512392,0,,
node,3171512393,0,,
node,3171512394,0,,
node,3171512395,0,,
node,3224717569,2,amenity,restaurant
node,3224717569,2,name,UP Beach House
node,3243880722,3,button_operated,yes
node,3243880722,3,crossing,unmarked
node,3243880722,3,highway,traffic_signals
node,3243880723,3,button_operated,yes
node,3243880723,3,crossing,unmarked
node,3243880723,3,highway,traffic_signals
node,3243901161,0,,
node,3243901162,0,,
node,3244549005,3,button_operated,yes
node,3244549005,3,highway,traffic_signals
node,3244549005,3,note,I'm not sure if this still exists. Somebody please check.
node,3245748467,0,,
node,3245748468,0,,
node,3245748474,0,,
node,3245898390,0,,
node,3245898393,0,,
node,3315761186,0,,
node,3315761188,0,,
node,3365347756,3,addr:city,Quezon City
node,3365347756,3,amenity,fast_food
node,3365347756,3,name,Khas Food House
node,3365347773,0,,
node,3365347774,0,,
node,3365347775,0,,
node,3365347776,0,,
node,3365347777,0,,
node,3365347778,0,,
node,3387757318,0,,
node,3387757319,0,,
node,3387757320,0,,
node,3387757321,0,,
node,3387757322,0,,
node,3387757323,0,,
node,3387757324,0,,
node,3387757325,0,,
node,3387757326,0,,
node,3387757327,0,,
node,3387757328,0,,
node,3387757329,0,,
node,3387757330,0,,
node,3387757331,0,,
node,3387771512,0,,
node,3387771513,0,,
node,3387771514,0,,
node,3387771515,0,,
node,3387771516,0,,
node,3387771517,0,,
node,3419024199,1,name,Tau Alpha corner
node,3419025393,1,entrance,yes
node,3419025394,0,,
node,3419025395,0,,
node,3419025396,0,,
node,3419027293,0,,
node,3451749403,0,,
node,3451749404,0,,
node,3451749405,0,,
node,3451763619,0,,
node,3472772008,0,,
node,3472772009,0,,
node,3472772010,0,,
node,3472772011,0,,
node,3472772012,4,addr:city,Quezon City
node,3472772012,4,addr:housenumber,150
node,3472772012,4,addr:postcode,1101
node,3472772012,4,addr:street,P. Valenzuela
node,3472772013,4,addr:city,Quezon City
node,3472772013,4,addr:housenumber,152
node,3472772013,4,addr:postcode,1101
node,3472772013,4,addr:street,P. Valenzuela
node,3532750863,0,,
node,3532750864,0,,
node,3532750865,0,,
node,3532750866,0,,
node,3532750867,0,,
node,3532750868,0,,
node,3532750869,0,,
node,3532750871,0,,
node,3532787343,5,addr:city,Quezon City
node,3532787343,5,addr:housenumber,148
node,3532787343,5,addr:postcode,1101
node,3532787343,5,addr:street,P. Valenzuela
node,3532787343,5,building,terrace
node,3570973696,0,,
node,3570975479,4,amenity,fast_food
node,3570975479,4,delivery,yes
node,3570975479,4,drive_through,no
node,3570975479,4,name,Big B Burgers
node,3570976093,4,amenity,restaurant
node,3570976093,4,capacity,20
node,3570976093,4,cuisine,"pasta,_burger"
node,3570976093,4,name,Rated SPJ
node,3570978393,2,name,Upbeat
node,3570978393,2,shop,clothes
node,3570978394,2,amenity,fast_food
node,3570978394,2,name,JCool
node,3571037093,2,amenity,cafe
node,3571037093,2,name,Magpie Cafe
node,3571037094,2,amenity,fast_food
node,3571037094,2,name,Grape Escape
node,3571037095,2,amenity,fast_food
node,3571037095,2,name,Crazy Chef
node,3571037096,2,amenity,fast_food
node,3571037096,2,name,Saucy Food MNL
node,3571037097,2,amenity,cafe
node,3571037097,2,name,The Lost Bread
node,3571037098,2,amenity,fast_food
node,3571037098,2,name,The Soulfood Truck
node,3571099397,2,amenity,fast_food
node,3571099397,2,name,Stuff Over Burger
node,3571099398,2,amenity,fast_food
node,3571099398,2,name,Homies Chicken
node,3571099399,2,amenity,fast_food
node,3571099399,2,name,Empanada Avenue
node,3571319607,1,name,UP GE Club
node,3571319608,2,name,UP Engineering Society
node,3571319608,2,office,association
node,3571319609,0,,
node,3571337193,2,name,Office of the Chancellor
node,3571337193,2,office,yes
node,3571341093,0,,
node,3571377693,1,name,UP Kalilayan
node,3571377694,1,name,UP Green League
node,3571377695,1,name,Swimming Enthusiats Association of the University of the Philippines (SEA UP)
node,3571377696,1,name,Lifebox UPD
node,3571377697,1,name,Delta Lambda Sigma Sorority
node,3571377698,1,name,UP Soccsksargen
node,3571377699,1,name,UP Sidlangan
node,3571377700,1,name,Sigma Kappa Pi Fraternity
node,3571377701,1,name,UP Cradle
node,3571377702,1,name,University of the Philippines Marine Biological Society (UP MBS)
node,3571377703,1,name,UP ONE
node,3571377704,1,name,UP Harong
node,3571377705,2,amenity,social_facility
node,3571377705,2,name,UP Moriones
node,3573483695,3,amenity,library
node,3573483695,3,name,NIGS Library
node,3573483695,3,wheelchair,no
node,3573561393,0,,
node,3573561394,0,,
node,3573561395,0,,
node,3573561396,2,crossing,zebra
node,3573561396,2,highway,crossing
node,3573717294,6,addr:city,Quezon City
node,3573717294,6,addr:postcode,1101
node,3573717294,6,addr:street,Roxas Avenue
node,3573717294,6,building,college
node,3573717294,6,building:levels,4
node,3573717294,6,name,College of Social Sciences and Philosophy (CSSP)
node,3573796094,0,,
node,3573796095,0,,
node,3573796096,0,,
node,3573796097,0,,
node,3573796098,0,,
node,3573796099,0,,
node,3573800294,0,,
node,3573800295,0,,
node,3573886193,0,,
node,3573912499,1,amenity,parking
node,3574777131,0,,
node,3574794297,0,,
node,3665596398,0,,
node,3665596399,0,,
node,3665596400,0,,
node,3665596401,0,,
node,3665596403,0,,
node,3665596404,0,,
node,3665596405,0,,
node,3665596406,0,,
node,3665596407,0,,
node,3665596408,0,,
node,3665596409,0,,
node,3665596410,0,,
node,3665596411,0,,
node,3665596412,0,,
node,3665596413,0,,
node,3665596414,0,,
node,3665596415,0,,
node,3665596416,0,,
node,3665596417,0,,
node,3665596418,0,,
node,3665596419,0,,
node,3665596420,0,,
node,3665596421,0,,
node,3665596422,0,,
node,3665596423,0,,
node,3665596424,0,,
node,3665601425,0,,
node,3665601426,0,,
node,3665601427,0,,
node,3665601428,0,,
node,3665601429,0,,
node,3665601430,0,,
node,3683514816,0,,
node,3683514817,0,,
node,3683514818,0,,
node,3711332112,4,addr:street,Lakandula St.
node,3711332112,4,name,Archaeological Studies Program
node,3711332112,4,opening_hours,Mo-Fr 08:00-17:00
node,3711332112,4,phone,+6324260368
node,3714843117,0,,
node,3714843118,0,,
node,3714843119,0,,
node,3714843120,0,,
node,3714843121,0,,
node,3714843122,0,,
node,3722979534,0,,
node,3722979535,0,,
node,3730128499,0,,
node,3730128500,0,,
node,3730128501,0,,
node,3730128502,0,,
node,3730128503,0,,
node,3740022742,0,,
node,3740022743,0,,
node,3740022744,0,,
node,3740022745,0,,
node,3740022746,0,,
node,3740022747,0,,
node,3740022748,0,,
node,3740022749,0,,
node,3740022750,0,,
node,3740022751,0,,
node,3740022752,0,,
node,3740022753,0,,
node,3740022754,0,,
node,3740022755,0,,
node,3740022756,0,,
node,3740022757,0,,
node,3740022758,0,,
node,3740022759,0,,
node,3740022760,0,,
node,3740022761,0,,
node,3740022762,0,,
node,3740022763,0,,
node,3740022764,0,,
node,3740022765,0,,
node,3748665892,0,,
node,3748665893,0,,
node,3748665894,0,,
node,3748665895,0,,
node,3748665896,0,,
node,3748665897,0,,
node,3748665898,0,,
node,3749304146,0,,
node,3749304147,0,,
node,3763720539,1,amenity,parking
node,3763720540,2,highway,bus_stop
node,3763720540,2,name,UP Toki
node,3845283758,1,name,UP Palaweños
node,3845288836,0,,
node,3883271605,4,amenity,shelter
node,3883271605,4,name,Toki Jeepney Stop
node,3883271605,4,network,Toki
node,3883271605,4,shelter,yes
node,3883271606,2,amenity,social_facility
node,3883271606,2,name,UP Batangan
node,3883271607,0,,
node,3883271608,0,,
node,3896060792,0,,
node,3896060793,0,,
node,3896060794,0,,
node,3896060795,0,,
node,3896060796,2,name,Department of Computer Science
node,3896060796,2,office,educational_institution
node,3896060797,2,access,no
node,3896060797,2,barrier,gate
node,3896060798,0,,
node,3901374989,1,barrier,gate
node,3908377732,0,,
node,3908377733,0,,
node,3908377734,0,,
node,3908377735,0,,
node,3938793086,0,,
node,3938793087,0,,
node,3938793088,0,,
node,3938793089,0,,
node,3938793090,0,,
node,3942736777,0,,
node,3942736778,0,,
node,3942736779,0,,
node,3942736781,0,,
node,3942736782,0,,
node,3942736783,0,,
node,3942736784,0,,
node,3942736785,0,,
node,3942736786,0,,
node,3942736787,0,,
node,3942736788,0,,
node,3942736789,0,,
node,3942736790,0,,
node,3942736791,0,,
node,3942736792,0,,
node,3942736793,0,,
node,3942736794,0,,
node,3942736795,0,,
node,3942736796,0,,
node,3942736797,0,,
node,3942736798,0,,
node,3942736800,1,barrier,lift_gate
node,3942736802,0,,
node,3942736803,0,,
node,3942736804,0,,
node,3942736805,0,,
node,3942736806,0,,
node,3962825444,0,,
node,3962825445,0,,
node,3962825446,0,,
node,3962825447,0,,
node,3962825448,0,,
node,3962825449,0,,
node,3962825454,0,,
node,3962825455,0,,
node,3962825456,0,,
node,3962825857,0,,
node,3962863255,0,,
node,3962863256,0,,
node,3962864357,0,,
node,3962864358,0,,
node,3962864359,0,,
node,3962864360,0,,
node,3962864361,0,,
node,3962864362,0,,
node,3962864363,0,,
node,3962864364,0,,
node,3962864365,0,,
node,3962864366,0,,
node,3962864367,0,,
node,3962864368,0,,
node,3962864369,0,,
node,3962864370,0,,
node,3962864371,0,,
node,3962864372,0,,
node,3962864373,0,,
node,3962865522,0,,
node,3962865523,0,,
node,3962865524,0,,
node,3962865525,0,,
node,3964262586,2,name,Manny Locksmith
node,3964262586,2,shop,locksmith
node,3964262587,2,amenity,fast_food
node,3964262587,2,shop,food
node,3964280802,1,leisure,playground
node,3964405947,0,,
node,3973565807,0,,
node,3973565808,0,,
node,3973565809,0,,
node,3973565810,0,,
node,3973565811,0,,
node,3973565812,0,,
node,3973565813,0,,
node,3973565814,0,,
node,3973565815,0,,
node,3973565816,2,historic,monument
node,3973565816,2,name,UP Diliman Sundial
node,3973565817,0,,
node,3973565818,0,,
node,3973565819,0,,
node,3973565820,0,,
node,3973565821,0,,
node,3973565822,0,,
node,3973565823,0,,
node,3973717009,0,,
node,3973731051,0,,
node,3973731052,0,,
node,3973731053,0,,
node,3973731054,0,,
node,3973731055,0,,
node,3973731056,0,,
node,3973733357,0,,
node,3975121709,0,,
node,3975121710,0,,
node,3975121711,0,,
node,3975121712,0,,
node,3975131119,0,,
node,3975131120,0,,
node,3975131121,0,,
node,3975131122,0,,
node,3975131123,1,amenity,parking
node,3975142957,0,,
node,3975142958,0,,
node,3975142959,0,,
node,3975142960,0,,
node,3975142961,0,,
node,3975142962,0,,
node,3975142963,0,,
node,3975142964,0,,
node,3975142965,0,,
node,3975142966,0,,
node,3975142967,0,,
node,3975142968,0,,
node,3975142969,0,,
node,3975142970,0,,
node,3975142971,0,,
node,3975142972,1,leisure,playground
node,3975142973,0,,
node,3975142974,0,,
node,3975142975,0,,
node,3975142976,0,,
node,3975142977,0,,
node,3975142978,0,,
node,3975142979,0,,
node,3975142980,0,,
node,3975142981,0,,
node,3975142982,0,,
node,3975142983,0,,
node,3975142984,0,,
node,3975142985,0,,
node,3975142986,0,,
node,3975142987,1,leisure,playground
node,3975142988,0,,
node,3975142989,0,,
node,3975142990,0,,
node,3975142991,0,,
node,3975142992,0,,
node,3975142993,0,,
node,3975142994,0,,
node,3975142995,0,,
node,3975142996,0,,
node,3975142997,0,,
node,3979187257,2,highway,bus_stop
node,3979187257,2,shelter,no
node,3979190857,4,departures_board,no
node,3979190857,4,name,UP IKOT Jeepney Stop - Maginhawa
node,3979190857,4,public_transport,platform
node,3979190857,4,shelter,no
node,3979190858,1,highway,bus_stop
node,3979191192,1,highway,bus_stop
node,3979195105,1,traffic_calming,hump
node,3979256432,1,highway,crossing
node,3979256433,1,highway,crossing
node,3979256434,1,highway,crossing
node,3979280709,1,highway,crossing
node,3981680973,1,traffic_calming,yes
node,3981680974,2,highway,crossing
node,3981680974,2,traffic_calming,yes
node,3981680975,1,traffic_calming,hump
node,3981680976,1,traffic_calming,hump
node,3981680977,1,traffic_calming,yes
node,3981680978,1,traffic_calming,hump
node,3981680979,1,traffic_calming,hump
node,3981680980,1,traffic_calming,yes
node,3981680986,1,traffic_calming,yes
node,3981680987,1,traffic_calming,yes
node,3981680988,1,traffic_calming,yes
node,3981680989,1,traffic_calming,yes
node,3981680990,1,highway,crossing
node,3981680991,1,traffic_calming,yes
node,3981680992,1,traffic_calming,yes
node,3981680993,1,traffic_calming,yes
node,3981680994,1,traffic_calming,yes
node,3983839985,1,highway,crossing
node,3983839986,1,highway,crossing
node,3983839987,1,highway,crossing
node,4014395572,0,,
node,4014395574,0,,
node,4031705607,0,,
node,4031705608,0,,
node,4031705609,0,,
node,4031705610,0,,
node,4039716912,0,,
node,4039716913,0,,
node,4039716914,0,,
node,4039716915,0,,
node,4039716916,0,,
node,4039716917,0,,
node,4039716918,0,,
node,4039716919,0,,
node,4039716921,0,,
node,4053968229,7,addr:city,Quezon City
node,4053968229,7,addr:housenumber,Rm 205(Main)
node,4053968229,7,addr:postcode,1101
node,4053968229,7,addr:street,Ang Bahay Ng Alumni Magsaysay Avenue
node,4053968229,7,name,AMH Philippines Inc
node,4053968229,7,office,yes
node,4053968229,7,opening_hours,08:00-17:00
node,4061777673,0,,
node,4061777674,0,,
node,4061777675,0,,
node,4061777676,0,,
node,4061777677,0,,
node,4061777678,0,,
node,4061777679,0,,
node,4061777680,0,,
node,4061777681,0,,
node,4061777682,0,,
node,4061777683,0,,
node,4061777684,0,,
node,4061777685,0,,
node,4061777686,0,,
node,4061777687,0,,
node,4061777688,0,,
node,4061778789,0,,
node,4061778790,0,,
node,4061778791,0,,
node,4061778792,0,,
node,4061778793,0,,
node,4061778794,0,,
node,4061778795,0,,
node,4061778796,0,,
node,4061778797,0,,
node,4061778798,0,,
node,4061778799,0,,
node,4064535538,0,,
node,4064535539,0,,
node,4064535540,0,,
node,4064535541,0,,
node,4064535542,0,,
node,4065067728,1,leisure,playground
node,4085129078,0,,
node,4085129079,0,,
node,4085129080,0,,
node,4085129081,0,,
node,4088045846,0,,
node,4088045847,0,,
node,4088045848,0,,
node,4088045849,0,,
node,4088045850,0,,
node,4088045851,0,,
node,4088045852,0,,
node,4088045853,0,,
node,4088045854,0,,
node,4088045855,0,,
node,4088045856,0,,
node,4088045857,0,,
node,4089247136,0,,
node,4089247137,0,,
node,4089247138,0,,
node,4089247139,0,,
node,4094860647,0,,
node,4094860648,0,,
node,4094860649,0,,
node,4094860650,0,,
node,4094860651,0,,
node,4094860652,0,,
node,4094860653,0,,
node,4094860654,0,,
node,4094860655,0,,
node,4094860656,0,,
node,4094860657,0,,
node,4094860658,0,,
node,4094860659,0,,
node,4094860660,0,,
node,4094860661,0,,
node,4094860662,0,,
node,4104236108,0,,
node,4104236110,0,,
node,4104236113,0,,
node,4104236114,0,,
node,4104236115,0,,
node,4104236116,0,,
node,4104262593,0,,
node,4104262595,0,,
node,4104262600,0,,
node,4104262604,0,,
node,4104487746,2,name,Diliman
node,4104487746,2,place,suburb
node,4157877581,1,name,UPSE Auditorium
node,4160338159,0,,
node,4160338160,0,,
node,4160338161,0,,
node,4160338162,0,,
node,4164219203,0,,
node,4164219204,0,,
node,4164219207,0,,
node,4164445609,4,addr:city,Quezon City
node,4164445609,4,addr:housenumber,44
node,4164445609,4,addr:postcode,1101
node,4164445609,4,addr:street,Mahusay
node,4164445610,6,access,yes
node,4164445610,6,barrier,gate
node,4164445610,6,bicycle,yes
node,4164445610,6,foot,yes
node,4164445610,6,motorcar,yes
node,4164445610,6,motorcycle,yes
node,4166667920,4,addr:city,Quezon City
node,4166667920,4,addr:housenumber,70
node,4166667920,4,addr:postcode,1101
node,4166667920,4,addr:street,Maayusin
node,4166667921,4,addr:city,Quezon City
node,4166667921,4,addr:housenumber,70B
node,4166667921,4,addr:postcode,1101
node,4166667921,4,addr:street,Maayusin
node,4166668577,4,addr:city,Quezon City
node,4166668577,4,addr:housenumber,14
node,4166668577,4,addr:postcode,1101
node,4166668577,4,addr:street,Maayusin
node,4166668578,4,addr:city,Quezon City
node,4166668578,4,addr:housenumber,15
node,4166668578,4,addr:postcode,1101
node,4166668578,4,addr:street,Maayusin
node,4166668579,4,addr:city,Quezon City
node,4166668579,4,addr:housenumber,16
node,4166668579,4,addr:postcode,1101
node,4166668579,4,addr:street,Maayusin
node,4166668580,4,addr:city,Quezon City
node,4166668580,4,addr:housenumber,26
node,4166668580,4,addr:postcode,1101
node,4166668580,4,addr:street,Maayusin
node,4166668581,4,addr:city,Quezon City
node,4166668581,4,addr:housenumber,26A
node,4166668581,4,addr:postcode,1101
node,4166668581,4,addr:street,Maayusin
node,4166668582,4,addr:city,Quezon City
node,4166668582,4,addr:housenumber,28
node,4166668582,4,addr:postcode,1101
node,4166668582,4,addr:street,Maayusin
node,4166668583,4,addr:city,Quezon City
node,4166668583,4,addr:housenumber,29
node,4166668583,4,addr:postcode,1101
node,4166668583,4,addr:street,Maayusin
node,4166668584,4,addr:city,Quezon City
node,4166668584,4,addr:housenumber,31
node,4166668584,4,addr:postcode,1101
node,4166668584,4,addr:street,Maayusin
node,4166668585,4,addr:city,Quezon City
node,4166668585,4,addr:housenumber,33
node,4166668585,4,addr:postcode,1101
node,4166668585,4,addr:street,Maayusin
node,4166668586,4,addr:city,Quezon City
node,4166668586,4,addr:housenumber,37
node,4166668586,4,addr:postcode,1101
node,4166668586,4,addr:street,Maayusin
node,4166668587,4,addr:city,Quezon City
node,4166668587,4,addr:housenumber,67
node,4166668587,4,addr:postcode,1101
node,4166668587,4,addr:street,Maayusin
node,4192963934,6,addr:city,Quezon City
node,4192963934,6,addr:housenumber,51
node,4192963934,6,addr:street,Magiting St.
node,4192963934,6,name,Banayad Outdoor Shop - Gears And Survival Equipment
node,4192963934,6,operator,Banayad Outdoors
node,4192963934,6,shop,outdoor
node,4208396267,0,,
node,4208396268,0,,
node,4208396269,0,,
node,4208396270,0,,
node,4208396829,0,,
node,4208396830,0,,
node,4209136593,0,,
node,4209136594,0,,
node,4209136595,0,,
node,4209136596,0,,
node,4304633882,0,,
node,4304633883,3,operator,Meralco
node,4304633883,3,power,tower
node,4304633883,3,structure,tubular
node,4304633884,3,operator,Meralco
node,4304633884,3,power,tower
node,4304633884,3,structure,tubular
node,4304633885,3,operator,Meralco
node,4304633885,3,power,tower
node,4304633885,3,structure,tubular
node,4304633886,3,operator,Meralco
node,4304633886,3,power,tower
node,4304633886,3,structure,tubular
node,4304633887,3,operator,Meralco
node,4304633887,3,power,tower
node,4304633887,3,structure,tubular
node,4304633888,3,operator,Meralco
node,4304633888,3,power,tower
node,4304633888,3,structure,tubular
node,4324756771,2,name,Kiosk
node,4324756771,2,shop,kiosk
node,4324756772,3,amenity,shelter
node,4324756772,3,name,Tambayan
node,4324756772,3,shelter_type,basic_hut
node,4324756773,3,amenity,shelter
node,4324756773,3,name,Tambayan
node,4324756773,3,shelter_type,basic_hut
node,4324756774,3,amenity,shelter
node,4324756774,3,name,Tambayan
node,4324756774,3,shelter_type,basic_hut
node,4324756775,3,amenity,shelter
node,4324756775,3,name,Tambayan
node,4324756775,3,shelter_type,basic_hut
node,4324756776,3,amenity,shelter
node,4324756776,3,name,Tambayan
node,4324756776,3,shelter_type,basic_hut
node,4324757089,0,,
node,4324757090,0,,
node,4324757091,0,,
node,4324757092,0,,
node,4324757093,0,,
node,4324757094,1,highway,street_lamp
node,4324757095,1,amenity,parking
node,4324757096,0,,
node,4324757097,0,,
node,4324757098,0,,
node,4324757099,1,highway,street_lamp
node,4324757100,1,highway,street_lamp
node,4324757101,1,highway,street_lamp
node,4324757102,1,emergency,fire_hydrant
node,4324757103,0,,
node,4324757104,0,,
node,4324757105,0,,
node,4324757106,0,,
node,4324757107,0,,
node,4324757108,0,,
node,4324757109,3,access,no
node,4324757109,3,entrance,yes
node,4324757109,3,foot,yes
node,4324757110,0,,
node,4324757111,0,,
node,4324757112,1,amenity,parking
node,4324757113,2,crossing,uncontrolled
node,4324757113,2,highway,crossing
node,4324757114,0,,
node,4324757115,0,,
node,4324757116,1,amenity,parking
node,4324757117,0,,
node,4324757118,0,,
node,4324757119,1,highway,street_lamp
node,4324757121,0,,
node,4324757122,1,highway,street_lamp
node,4324757123,1,highway,street_lamp
node,4324757124,1,highway,street_lamp
node,4324757125,1,highway,street_lamp
node,4324757126,1,highway,street_lamp
node,4324757127,2,natural,tree
node,4324757127,2,type,acacia
node,4324757128,1,highway,street_lamp
node,4324757129,1,highway,street_lamp
node,4324757136,1,highway,street_lamp
node,4324757138,1,highway,street_lamp
node,4324757139,1,highway,street_lamp
node,4324757140,2,natural,tree
node,4324757140,2,type,acacia
node,4324757141,2,natural,tree
node,4324757141,2,type,acacia
node,4324757142,1,highway,street_lamp
node,4324757143,2,natural,tree
node,4324757143,2,type,acacia
node,4324757144,2,natural,tree
node,4324757144,2,type,acacia
node,4324757145,2,natural,tree
node,4324757145,2,type,acacia
node,4324757146,2,natural,tree
node,4324757146,2,type,acacia
node,4324757147,2,natural,tree
node,4324757147,2,type,acacia
node,4324757148,1,amenity,bench
node,4324757149,2,natural,tree
node,4324757149,2,type,acacia
node,4324757150,2,natural,tree
node,4324757150,2,type,acacia
node,4324757152,2,natural,tree
node,4324757152,2,type,acacia
node,4324757153,2,natural,tree
node,4324757153,2,type,acacia
node,4324757154,2,natural,tree
node,4324757154,2,type,acacia
node,4324757155,2,natural,tree
node,4324757155,2,type,acacia
node,4324757156,1,amenity,bench
node,4324757158,1,highway,street_lamp
node,4324757159,1,amenity,bench
node,4324757160,1,highway,street_lamp
node,4324757161,1,amenity,bench
node,4324757162,1,amenity,bench
node,4324757163,1,highway,street_lamp
node,4324757164,2,natural,tree
node,4324757164,2,type,acacia
node,4324757165,2,natural,tree
node,4324757165,2,type,acacia
node,4324757166,2,natural,tree
node,4324757166,2,type,acacia
node,4324757167,2,natural,tree
node,4324757167,2,type,acacia
node,4326545832,2,genus,Acacia
node,4326545832,2,natural,tree
node,4326545833,3,natural,tree
node,4326545833,3,species,Pterocarpus indicus
node,4326545833,3,species:ph,Narra
node,4326545834,1,highway,street_lamp
node,4326545835,1,highway,street_lamp
node,4326545836,1,highway,street_lamp
node,4326545837,1,highway,street_lamp
node,4326545838,1,highway,street_lamp
node,4326545839,1,highway,street_lamp
node,4326545840,1,highway,street_lamp
node,4326545841,1,highway,street_lamp
node,4326545842,1,highway,street_lamp
node,4326545843,2,genus,Acacia
node,4326545843,2,natural,tree
node,4326545844,2,genus,Acacia
node,4326545844,2,natural,tree
node,4326545845,2,genus,Acacia
node,4326545845,2,natural,tree
node,4326545846,2,genus,Acacia
node,4326545846,2,natural,tree
node,4326545847,2,genus,Acacia
node,4326545847,2,natural,tree
node,4326545848,2,genus,Acacia
node,4326545848,2,natural,tree
node,4326545849,2,genus,Acacia
node,4326545849,2,natural,tree
node,4326545850,2,genus,Acacia
node,4326545850,2,natural,tree
node,4326545851,1,highway,street_lamp
node,4326545852,1,highway,street_lamp
node,4326545853,1,highway,street_lamp
node,4326545854,2,genus,Acacia
node,4326545854,2,natural,tree
node,4326545855,2,genus,Acacia
node,4326545855,2,natural,tree
node,4326545856,2,genus,Acacia
node,4326545856,2,natural,tree
node,4326545857,3,natural,tree
node,4326545857,3,species,Pterocarpus indicus
node,4326545857,3,species:ph,Narra
node,4326545858,2,genus,Acacia
node,4326545858,2,natural,tree
node,4326545859,2,genus,Acacia
node,4326545859,2,natural,tree
node,4326545860,2,genus,Acacia
node,4326545860,2,natural,tree
node,4326545861,2,genus,Acacia
node,4326545861,2,natural,tree
node,4326545862,2,genus,Acacia
node,4326545862,2,natural,tree
node,4326545863,2,genus,Acacia
node,4326545863,2,natural,tree
node,4326545864,2,genus,Acacia
node,4326545864,2,natural,tree
node,4326545865,2,genus,Acacia
node,4326545865,2,natural,tree
node,4326545866,2,natural,tree
node,4326545866,2,species:ph,Butterfly Tree
node,4326545867,2,genus,Acacia
node,4326545867,2,natural,tree
node,4326545868,2,genus,Acacia
node,4326545868,2,natural,tree
node,4326545869,3,natural,tree
node,4326545869,3,species,Pterocarpus indicus
node,4326545869,3,species:ph,Narra
node,4326545870,3,natural,tree
node,4326545870,3,species,Pterocarpus indicus
node,4326545870,3,species:ph,Narra
node,4326545871,3,natural,tree
node,4326545871,3,species,Pterocarpus indicus
node,4326545871,3,species:ph,Narra
node,4326545872,3,natural,tree
node,4326545872,3,species,Pterocarpus indicus
